episode,training_reward
145888,35.0
145889,31.0
145890,37.0
145891,36.0
145892,33.0
145893,37.0
145894,35.0
145895,29.0
145896,31.0
145897,36.0
145898,32.0
145899,32.0
145900,40.0
145901,28.0
145902,26.0
145903,36.0
145904,31.0
145905,40.0
145906,36.0
145907,37.0
145908,38.0
145909,42.0
145910,38.0
145911,36.0
145912,35.0
145913,34.0
145914,33.0
145915,29.0
145916,35.0
145917,32.0
145918,42.0
145919,32.0
145920,36.0
145921,37.0
145922,41.0
145923,36.0
145924,33.0
145925,40.0
145926,38.0
145927,32.0
145928,31.0
145929,37.0
145930,28.0
145931,32.0
145932,31.0
145933,32.0
145934,38.0
145935,36.0
145936,40.0
145937,41.0
145938,35.0
145939,40.0
145940,33.0
145941,37.0
145942,33.0
145943,41.0
145944,26.0
145945,35.0
145946,42.0
145947,33.0
145948,34.0
145949,34.0
145950,27.0
145951,39.0
145952,40.0
145953,40.0
145954,38.0
145955,33.0
145956,39.0
145957,31.0
145958,40.0
145959,38.0
145960,30.0
145961,30.0
145962,36.0
145963,28.0
145964,39.0
145965,42.0
145966,40.0
145967,42.0
145968,38.0
145969,34.0
145970,37.0
145971,36.0
145972,38.0
145973,27.0
145974,32.0
145975,27.0
145976,37.0
145977,33.0
145978,35.0
145979,38.0
145980,29.0
145981,31.0
145982,36.0
145983,34.0
145984,36.0
145985,29.0
145986,40.0
145987,37.0
145988,35.0
145989,31.0
145990,36.0
145991,35.0
145992,33.0
145993,34.0
145994,34.0
145995,37.0
145996,38.0
145997,32.0
145998,30.0
145999,28.0
146000,30.0
146001,36.0
146002,34.0
146003,33.0
146004,32.0
146005,42.0
146006,32.0
146007,34.0
146008,39.0
146009,39.0
146010,36.0
146011,30.0
146012,38.0
146013,34.0
146014,33.0
146015,33.0
146016,36.0
146017,45.0
146018,33.0
146019,39.0
146020,33.0
146021,32.0
146022,34.0
146023,28.0
146024,32.0
146025,41.0
146026,36.0
146027,39.0
146028,32.0
146029,42.0
146030,31.0
146031,35.0
146032,39.0
146033,38.0
146034,35.0
146035,28.0
146036,37.0
146037,38.0
146038,37.0
146039,27.0
146040,37.0
146041,44.0
146042,39.0
146043,37.0
146044,34.0
146045,37.0
146046,28.0
146047,36.0
146048,37.0
146049,29.0
146050,35.0
146051,36.0
146052,30.0
146053,35.0
146054,34.0
146055,33.0
146056,37.0
146057,34.0
146058,38.0
146059,27.0
146060,35.0
146061,40.0
146062,37.0
146063,36.0
146064,34.0
146065,37.0
146066,32.0
146067,36.0
146068,36.0
146069,40.0
146070,40.0
146071,33.0
146072,36.0
146073,28.0
146074,23.0
146075,27.0
146076,21.0
146077,28.0
146078,43.0
146079,41.0
146080,37.0
146081,32.0
146082,37.0
146083,29.0
146084,34.0
146085,32.0
146086,35.0
146087,36.0
146088,31.0
146089,38.0
146090,34.0
146091,37.0
146092,33.0
146093,38.0
146094,29.0
146095,34.0
146096,30.0
146097,34.0
146098,34.0
146099,37.0
146100,33.0
146101,39.0
146102,36.0
146103,29.0
146104,37.0
146105,44.0
146106,37.0
146107,38.0
146108,31.0
146109,27.0
146110,33.0
146111,30.0
146112,38.0
146113,40.0
146114,35.0
146115,38.0
146116,40.0
146117,29.0
146118,34.0
146119,33.0
146120,34.0
146121,36.0
146122,34.0
146123,39.0
146124,35.0
146125,36.0
146126,36.0
146127,42.0
146128,29.0
146129,28.0
146130,36.0
146131,35.0
146132,36.0
146133,34.0
146134,40.0
146135,30.0
146136,30.0
146137,39.0
146138,35.0
146139,30.0
146140,42.0
146141,35.0
146142,38.0
146143,40.0
146144,38.0
146145,38.0
146146,31.0
146147,34.0
146148,27.0
146149,30.0
146150,34.0
146151,34.0
146152,39.0
146153,31.0
146154,40.0
146155,29.0
146156,42.0
146157,38.0
146158,37.0
146159,35.0
146160,35.0
146161,39.0
146162,35.0
146163,36.0
146164,38.0
146165,35.0
146166,37.0
146167,34.0
146168,34.0
146169,29.0
146170,29.0
146171,33.0
146172,30.0
146173,24.0
146174,35.0
146175,30.0
146176,34.0
146177,23.0
146178,32.0
146179,39.0
146180,42.0
146181,35.0
146182,28.0
146183,33.0
146184,29.0
146185,41.0
146186,27.0
146187,37.0
146188,33.0
146189,30.0
146190,39.0
146191,37.0
146192,37.0
146193,35.0
146194,33.0
146195,32.0
146196,36.0
146197,31.0
146198,31.0
146199,38.0
146200,26.0
146201,32.0
146202,32.0
146203,36.0
146204,29.0
146205,32.0
146206,34.0
146207,34.0
146208,34.0
146209,35.0
146210,33.0
146211,38.0
146212,39.0
146213,30.0
146214,37.0
146215,29.0
146216,32.0
146217,30.0
146218,38.0
146219,40.0
146220,32.0
146221,39.0
146222,41.0
146223,34.0
146224,36.0
146225,33.0
146226,35.0
146227,37.0
146228,31.0
146229,35.0
146230,40.0
146231,34.0
146232,29.0
146233,37.0
146234,33.0
146235,31.0
146236,38.0
146237,39.0
146238,37.0
146239,32.0
146240,37.0
146241,38.0
146242,37.0
146243,36.0
146244,32.0
146245,30.0
146246,33.0
146247,30.0
146248,44.0
146249,37.0
146250,36.0
146251,34.0
146252,33.0
146253,36.0
146254,32.0
146255,35.0
146256,36.0
146257,37.0
146258,34.0
146259,36.0
146260,35.0
146261,35.0
146262,35.0
146263,37.0
146264,29.0
146265,37.0
146266,34.0
146267,36.0
146268,40.0
146269,28.0
146270,38.0
146271,34.0
146272,31.0
146273,29.0
146274,30.0
146275,39.0
146276,29.0
146277,37.0
146278,35.0
146279,37.0
146280,34.0
146281,32.0
146282,37.0
146283,33.0
146284,38.0
146285,32.0
146286,36.0
146287,35.0
146288,34.0
146289,34.0
146290,42.0
146291,33.0
146292,33.0
146293,32.0
146294,35.0
146295,37.0
146296,32.0
146297,40.0
146298,33.0
146299,34.0
146300,33.0
146301,36.0
146302,35.0
146303,30.0
146304,33.0
146305,35.0
146306,32.0
146307,40.0
146308,41.0
146309,27.0
146310,37.0
146311,33.0
146312,33.0
146313,36.0
146314,37.0
146315,25.0
146316,32.0
146317,37.0
146318,37.0
146319,30.0
146320,36.0
146321,36.0
146322,33.0
146323,33.0
146324,29.0
146325,31.0
146326,36.0
146327,35.0
146328,38.0
146329,29.0
146330,36.0
146331,36.0
146332,39.0
146333,39.0
146334,41.0
146335,29.0
146336,36.0
146337,36.0
146338,36.0
146339,24.0
146340,34.0
146341,37.0
146342,31.0
146343,42.0
146344,38.0
146345,36.0
146346,35.0
146347,32.0
146348,26.0
146349,32.0
146350,34.0
146351,38.0
146352,34.0
146353,30.0
146354,33.0
146355,37.0
146356,33.0
146357,33.0
146358,33.0
146359,34.0
146360,44.0
146361,35.0
146362,35.0
146363,34.0
146364,43.0
146365,34.0
146366,32.0
146367,33.0
146368,42.0
146369,31.0
146370,33.0
146371,31.0
146372,40.0
146373,36.0
146374,37.0
146375,27.0
146376,37.0
146377,35.0
146378,40.0
146379,32.0
146380,30.0
146381,38.0
146382,37.0
146383,30.0
146384,38.0
146385,38.0
146386,36.0
146387,28.0
146388,39.0
146389,38.0
146390,40.0
146391,29.0
146392,32.0
146393,36.0
146394,33.0
146395,31.0
146396,34.0
146397,36.0
146398,30.0
146399,35.0
146400,33.0
146401,33.0
146402,41.0
146403,34.0
146404,32.0
146405,38.0
146406,33.0
146407,36.0
146408,29.0
146409,38.0
146410,30.0
146411,32.0
146412,32.0
146413,34.0
146414,39.0
146415,39.0
146416,41.0
146417,34.0
146418,37.0
146419,34.0
146420,28.0
146421,36.0
146422,28.0
146423,38.0
146424,30.0
146425,34.0
146426,33.0
146427,41.0
146428,39.0
146429,36.0
146430,37.0
146431,31.0
146432,31.0
146433,28.0
146434,37.0
146435,33.0
146436,37.0
146437,31.0
146438,28.0
146439,30.0
146440,37.0
146441,35.0
146442,26.0
146443,35.0
146444,38.0
146445,32.0
146446,36.0
146447,29.0
146448,35.0
146449,37.0
146450,40.0
146451,31.0
146452,35.0
146453,30.0
146454,36.0
146455,32.0
146456,32.0
146457,31.0
146458,30.0
146459,28.0
146460,33.0
146461,35.0
146462,35.0
146463,30.0
146464,40.0
146465,39.0
146466,35.0
146467,35.0
146468,36.0
146469,39.0
146470,40.0
146471,35.0
146472,32.0
146473,27.0
146474,35.0
146475,40.0
146476,33.0
146477,41.0
146478,31.0
146479,31.0
146480,36.0
146481,30.0
146482,39.0
146483,34.0
146484,33.0
146485,29.0
146486,36.0
146487,35.0
146488,41.0
146489,37.0
146490,38.0
146491,30.0
146492,30.0
146493,34.0
146494,33.0
146495,36.0
146496,36.0
146497,34.0
146498,35.0
146499,35.0
146500,36.0
146501,29.0
146502,38.0
146503,34.0
146504,38.0
146505,37.0
146506,34.0
146507,31.0
146508,40.0
146509,36.0
146510,40.0
146511,36.0
146512,29.0
146513,36.0
146514,36.0
146515,38.0
146516,36.0
146517,36.0
146518,42.0
146519,34.0
146520,34.0
146521,29.0
146522,39.0
146523,34.0
146524,28.0
146525,0.0
146526,37.0
146527,32.0
146528,41.0
146529,31.0
146530,34.0
146531,36.0
146532,39.0
146533,30.0
146534,30.0
146535,26.0
146536,35.0
146537,29.0
146538,34.0
146539,33.0
146540,29.0
146541,33.0
146542,38.0
146543,35.0
146544,39.0
146545,36.0
146546,35.0
146547,35.0
146548,29.0
146549,37.0
146550,25.0
146551,30.0
146552,32.0
146553,32.0
146554,33.0
146555,31.0
146556,34.0
146557,27.0
146558,37.0
146559,33.0
146560,36.0
146561,34.0
146562,34.0
146563,33.0
146564,37.0
146565,36.0
146566,39.0
146567,38.0
146568,33.0
146569,32.0
146570,42.0
146571,43.0
146572,39.0
146573,28.0
146574,34.0
146575,39.0
146576,38.0
146577,39.0
146578,40.0
146579,33.0
146580,30.0
146581,25.0
146582,29.0
146583,33.0
146584,24.0
146585,41.0
146586,34.0
146587,38.0
146588,36.0
146589,32.0
146590,38.0
146591,27.0
146592,37.0
146593,36.0
146594,35.0
146595,36.0
146596,39.0
146597,32.0
146598,32.0
146599,39.0
146600,40.0
146601,25.0
146602,27.0
146603,36.0
146604,33.0
146605,39.0
146606,36.0
146607,34.0
146608,41.0
146609,39.0
146610,28.0
146611,29.0
146612,32.0
146613,34.0
146614,33.0
146615,36.0
146616,33.0
146617,31.0
146618,34.0
146619,42.0
146620,35.0
146621,37.0
146622,37.0
146623,43.0
146624,26.0
146625,32.0
146626,36.0
146627,38.0
146628,36.0
146629,29.0
146630,32.0
146631,39.0
146632,25.0
146633,34.0
146634,30.0
146635,38.0
146636,32.0
146637,34.0
146638,36.0
146639,38.0
146640,31.0
146641,38.0
146642,37.0
146643,41.0
146644,42.0
146645,38.0
146646,40.0
146647,41.0
146648,29.0
146649,34.0
146650,33.0
146651,34.0
146652,37.0
146653,35.0
146654,41.0
146655,33.0
146656,25.0
146657,39.0
146658,37.0
146659,31.0
146660,25.0
146661,34.0
146662,29.0
146663,40.0
146664,35.0
146665,32.0
146666,30.0
146667,37.0
146668,34.0
146669,32.0
146670,36.0
146671,37.0
146672,36.0
146673,31.0
146674,34.0
146675,34.0
146676,33.0
146677,33.0
146678,40.0
146679,38.0
146680,39.0
146681,34.0
146682,36.0
146683,38.0
146684,33.0
146685,30.0
146686,35.0
146687,35.0
146688,38.0
146689,31.0
146690,34.0
146691,32.0
146692,33.0
146693,36.0
146694,29.0
146695,40.0
146696,38.0
146697,38.0
146698,34.0
146699,34.0
146700,36.0
146701,32.0
146702,41.0
146703,29.0
146704,29.0
146705,36.0
146706,40.0
146707,38.0
146708,32.0
146709,36.0
146710,29.0
146711,30.0
146712,30.0
146713,34.0
146714,36.0
146715,42.0
146716,36.0
146717,34.0
146718,32.0
146719,26.0
146720,35.0
146721,30.0
146722,34.0
146723,36.0
146724,38.0
146725,32.0
146726,37.0
146727,34.0
146728,40.0
146729,33.0
146730,39.0
146731,35.0
146732,32.0
146733,35.0
146734,35.0
146735,25.0
146736,37.0
146737,40.0
146738,40.0
146739,30.0
146740,34.0
146741,34.0
146742,28.0
146743,41.0
146744,32.0
146745,35.0
146746,40.0
146747,35.0
146748,28.0
146749,32.0
146750,38.0
146751,32.0
146752,37.0
146753,37.0
146754,31.0
146755,40.0
146756,31.0
146757,37.0
146758,27.0
146759,32.0
146760,28.0
146761,31.0
146762,35.0
146763,38.0
146764,39.0
146765,42.0
146766,36.0
146767,28.0
146768,36.0
146769,30.0
146770,35.0
146771,33.0
146772,34.0
146773,24.0
146774,31.0
146775,37.0
146776,31.0
146777,30.0
146778,28.0
146779,32.0
146780,35.0
146781,27.0
146782,32.0
146783,34.0
146784,31.0
146785,32.0
146786,36.0
146787,34.0
146788,37.0
146789,29.0
146790,39.0
146791,31.0
146792,37.0
146793,24.0
146794,36.0
146795,33.0
146796,36.0
146797,33.0
146798,37.0
146799,35.0
146800,36.0
146801,29.0
146802,36.0
146803,29.0
146804,43.0
146805,37.0
146806,34.0
146807,29.0
146808,33.0
146809,39.0
146810,33.0
146811,34.0
146812,29.0
146813,32.0
146814,37.0
146815,34.0
146816,37.0
146817,42.0
146818,40.0
146819,33.0
146820,34.0
146821,37.0
146822,38.0
146823,29.0
146824,36.0
146825,29.0
146826,35.0
146827,35.0
146828,31.0
146829,29.0
146830,33.0
146831,35.0
146832,36.0
146833,38.0
146834,0.0
146835,28.0
146836,27.0
146837,28.0
146838,35.0
146839,36.0
146840,30.0
146841,27.0
146842,33.0
146843,38.0
146844,32.0
146845,38.0
146846,33.0
146847,38.0
146848,33.0
146849,39.0
146850,40.0
146851,31.0
146852,37.0
146853,31.0
146854,42.0
146855,32.0
146856,35.0
146857,38.0
146858,25.0
146859,34.0
146860,28.0
146861,38.0
146862,34.0
146863,35.0
146864,27.0
146865,30.0
146866,34.0
146867,33.0
146868,29.0
146869,24.0
146870,34.0
146871,32.0
146872,28.0
146873,39.0
146874,33.0
146875,32.0
146876,41.0
146877,37.0
146878,36.0
146879,38.0
146880,37.0
146881,28.0
146882,34.0
146883,34.0
146884,39.0
146885,35.0
146886,34.0
146887,31.0
146888,37.0
146889,26.0
146890,30.0
146891,34.0
146892,44.0
146893,37.0
146894,37.0
146895,39.0
146896,36.0
146897,37.0
146898,33.0
146899,31.0
146900,33.0
146901,36.0
146902,34.0
146903,36.0
146904,27.0
146905,34.0
146906,34.0
146907,33.0
146908,27.0
146909,30.0
146910,28.0
146911,36.0
146912,28.0
146913,35.0
146914,32.0
146915,34.0
146916,33.0
146917,37.0
146918,34.0
146919,35.0
146920,33.0
146921,31.0
146922,35.0
146923,38.0
146924,33.0
146925,37.0
146926,30.0
146927,38.0
146928,33.0
146929,38.0
146930,34.0
146931,33.0
146932,38.0
146933,38.0
146934,35.0
146935,35.0
146936,35.0
146937,31.0
146938,37.0
146939,33.0
146940,38.0
146941,30.0
146942,34.0
146943,38.0
146944,41.0
146945,42.0
146946,35.0
146947,37.0
146948,34.0
146949,38.0
146950,36.0
146951,34.0
146952,27.0
146953,39.0
146954,37.0
146955,35.0
146956,35.0
146957,34.0
146958,34.0
146959,34.0
146960,36.0
146961,27.0
146962,36.0
146963,42.0
146964,37.0
146965,39.0
146966,32.0
146967,38.0
146968,36.0
146969,38.0
146970,35.0
146971,35.0
146972,36.0
146973,29.0
146974,32.0
146975,25.0
146976,41.0
146977,36.0
146978,30.0
146979,34.0
146980,36.0
146981,39.0
146982,33.0
146983,37.0
146984,38.0
146985,38.0
146986,33.0
146987,26.0
146988,30.0
146989,42.0
146990,32.0
146991,37.0
146992,31.0
146993,41.0
146994,34.0
146995,31.0
146996,35.0
146997,36.0
146998,28.0
146999,35.0
147000,28.0
147001,29.0
147002,38.0
147003,40.0
147004,28.0
147005,30.0
147006,34.0
147007,21.0
147008,38.0
147009,36.0
147010,40.0
147011,35.0
147012,39.0
147013,31.0
147014,23.0
147015,33.0
147016,33.0
147017,36.0
147018,36.0
147019,33.0
147020,35.0
147021,31.0
147022,37.0
147023,32.0
147024,30.0
147025,31.0
147026,36.0
147027,36.0
147028,30.0
147029,30.0
147030,28.0
147031,32.0
147032,43.0
147033,34.0
147034,38.0
147035,39.0
147036,36.0
147037,32.0
147038,35.0
147039,30.0
147040,34.0
147041,36.0
147042,34.0
147043,30.0
147044,39.0
147045,34.0
147046,32.0
147047,35.0
147048,33.0
147049,35.0
147050,26.0
147051,31.0
147052,33.0
147053,37.0
147054,33.0
147055,33.0
147056,32.0
147057,30.0
147058,41.0
147059,33.0
147060,38.0
147061,32.0
147062,35.0
147063,35.0
147064,32.0
147065,34.0
147066,43.0
147067,40.0
147068,27.0
147069,33.0
147070,28.0
147071,43.0
147072,35.0
147073,41.0
147074,36.0
147075,32.0
147076,35.0
147077,35.0
147078,31.0
147079,36.0
147080,40.0
147081,32.0
147082,28.0
147083,34.0
147084,33.0
147085,38.0
147086,30.0
147087,34.0
147088,35.0
147089,42.0
147090,33.0
147091,37.0
147092,23.0
147093,33.0
147094,34.0
147095,36.0
147096,34.0
147097,33.0
147098,28.0
147099,35.0
147100,27.0
147101,34.0
147102,29.0
147103,27.0
147104,31.0
147105,36.0
147106,33.0
147107,32.0
147108,37.0
147109,28.0
147110,42.0
147111,35.0
147112,34.0
147113,33.0
147114,34.0
147115,36.0
147116,31.0
147117,35.0
147118,37.0
147119,26.0
147120,37.0
147121,36.0
147122,35.0
147123,33.0
147124,33.0
147125,35.0
147126,28.0
147127,34.0
147128,25.0
147129,32.0
147130,33.0
147131,38.0
147132,34.0
147133,27.0
147134,35.0
147135,33.0
147136,39.0
147137,32.0
147138,41.0
147139,36.0
147140,38.0
147141,28.0
147142,34.0
147143,38.0
147144,37.0
147145,35.0
147146,33.0
147147,36.0
147148,37.0
147149,38.0
147150,36.0
147151,37.0
147152,35.0
147153,40.0
147154,26.0
147155,35.0
147156,29.0
147157,39.0
147158,37.0
147159,34.0
147160,36.0
147161,33.0
147162,35.0
147163,34.0
147164,27.0
147165,35.0
147166,28.0
147167,26.0
147168,38.0
147169,39.0
147170,33.0
147171,34.0
147172,42.0
147173,34.0
147174,31.0
147175,36.0
147176,34.0
147177,33.0
147178,35.0
147179,31.0
147180,30.0
147181,24.0
147182,33.0
147183,39.0
147184,36.0
147185,34.0
147186,30.0
147187,38.0
147188,43.0
147189,31.0
147190,32.0
147191,34.0
147192,35.0
147193,38.0
147194,42.0
147195,0.0
147196,31.0
147197,31.0
147198,34.0
147199,34.0
147200,41.0
147201,32.0
147202,35.0
147203,41.0
147204,40.0
147205,40.0
147206,28.0
147207,36.0
147208,35.0
147209,32.0
147210,35.0
147211,34.0
147212,33.0
147213,32.0
147214,34.0
147215,32.0
147216,29.0
147217,38.0
147218,32.0
147219,38.0
147220,27.0
147221,31.0
147222,31.0
147223,40.0
147224,30.0
147225,37.0
147226,26.0
147227,35.0
147228,28.0
147229,33.0
147230,27.0
147231,34.0
147232,35.0
147233,32.0
147234,41.0
147235,31.0
147236,31.0
147237,31.0
147238,39.0
147239,32.0
147240,38.0
147241,36.0
147242,38.0
147243,27.0
147244,39.0
147245,34.0
147246,39.0
147247,28.0
147248,41.0
147249,37.0
147250,34.0
147251,30.0
147252,29.0
147253,26.0
147254,37.0
147255,30.0
147256,37.0
147257,30.0
147258,35.0
147259,35.0
147260,40.0
147261,35.0
147262,35.0
147263,37.0
147264,37.0
147265,37.0
147266,33.0
147267,38.0
147268,35.0
147269,34.0
147270,43.0
147271,37.0
147272,31.0
147273,34.0
147274,32.0
147275,29.0
147276,35.0
147277,33.0
147278,27.0
147279,37.0
147280,34.0
147281,29.0
147282,30.0
147283,34.0
147284,33.0
147285,34.0
147286,36.0
147287,34.0
147288,38.0
147289,34.0
147290,38.0
147291,32.0
147292,36.0
147293,35.0
147294,38.0
147295,41.0
147296,29.0
147297,40.0
147298,34.0
147299,29.0
147300,39.0
147301,24.0
147302,29.0
147303,29.0
147304,34.0
147305,38.0
147306,36.0
147307,28.0
147308,32.0
147309,39.0
147310,27.0
147311,32.0
147312,27.0
147313,33.0
147314,30.0
147315,32.0
147316,32.0
147317,30.0
147318,30.0
147319,36.0
147320,29.0
147321,34.0
147322,35.0
147323,26.0
147324,38.0
147325,28.0
147326,29.0
147327,35.0
147328,29.0
147329,28.0
147330,34.0
147331,40.0
147332,33.0
147333,35.0
147334,36.0
147335,37.0
147336,24.0
147337,31.0
147338,35.0
147339,32.0
147340,39.0
147341,40.0
147342,25.0
147343,38.0
147344,32.0
147345,32.0
147346,36.0
147347,39.0
147348,34.0
147349,38.0
147350,39.0
147351,34.0
147352,37.0
147353,39.0
147354,37.0
147355,39.0
147356,31.0
147357,34.0
147358,39.0
147359,33.0
147360,39.0
147361,36.0
147362,34.0
147363,37.0
147364,40.0
147365,39.0
147366,36.0
147367,41.0
147368,26.0
147369,39.0
147370,38.0
147371,33.0
147372,32.0
147373,26.0
147374,30.0
147375,31.0
147376,36.0
147377,37.0
147378,34.0
147379,28.0
147380,35.0
147381,35.0
147382,34.0
147383,33.0
147384,40.0
147385,35.0
147386,32.0
147387,25.0
147388,30.0
147389,31.0
147390,32.0
147391,39.0
147392,26.0
147393,35.0
147394,30.0
147395,36.0
147396,40.0
147397,34.0
147398,39.0
147399,33.0
147400,31.0
147401,36.0
147402,30.0
147403,27.0
147404,30.0
147405,33.0
147406,39.0
147407,38.0
147408,39.0
147409,35.0
147410,32.0
147411,36.0
147412,35.0
147413,37.0
147414,28.0
147415,26.0
147416,32.0
147417,31.0
147418,25.0
147419,35.0
147420,29.0
147421,34.0
147422,36.0
147423,31.0
147424,35.0
147425,37.0
147426,35.0
147427,38.0
147428,37.0
147429,33.0
147430,30.0
147431,38.0
147432,34.0
147433,35.0
147434,35.0
147435,32.0
147436,34.0
147437,38.0
147438,34.0
147439,35.0
147440,36.0
147441,37.0
147442,30.0
147443,38.0
147444,34.0
147445,27.0
147446,36.0
147447,31.0
147448,27.0
147449,33.0
147450,31.0
147451,33.0
147452,35.0
147453,37.0
147454,32.0
147455,29.0
147456,36.0
147457,36.0
147458,37.0
147459,36.0
147460,36.0
147461,24.0
147462,29.0
147463,29.0
147464,36.0
147465,36.0
147466,32.0
147467,30.0
147468,32.0
147469,26.0
147470,34.0
147471,33.0
147472,29.0
147473,36.0
147474,37.0
147475,30.0
147476,31.0
147477,36.0
147478,31.0
147479,35.0
147480,29.0
147481,24.0
147482,38.0
147483,35.0
147484,30.0
147485,35.0
147486,35.0
147487,36.0
147488,36.0
147489,33.0
147490,33.0
147491,36.0
147492,35.0
147493,31.0
147494,24.0
147495,35.0
147496,32.0
147497,28.0
147498,37.0
147499,36.0
147500,39.0
147501,30.0
147502,34.0
147503,27.0
147504,32.0
147505,36.0
147506,44.0
147507,31.0
147508,38.0
147509,29.0
147510,28.0
147511,38.0
147512,31.0
147513,31.0
147514,38.0
147515,31.0
147516,30.0
147517,39.0
147518,39.0
147519,36.0
147520,33.0
147521,26.0
147522,34.0
147523,34.0
147524,32.0
147525,36.0
147526,36.0
147527,35.0
147528,34.0
147529,37.0
147530,29.0
147531,37.0
147532,28.0
147533,38.0
147534,32.0
147535,32.0
147536,26.0
147537,23.0
147538,28.0
147539,29.0
147540,35.0
147541,34.0
147542,39.0
147543,32.0
147544,33.0
147545,30.0
147546,29.0
147547,31.0
147548,30.0
147549,33.0
147550,33.0
147551,37.0
147552,36.0
147553,37.0
147554,33.0
147555,36.0
147556,26.0
147557,33.0
147558,37.0
147559,40.0
147560,31.0
147561,32.0
147562,37.0
147563,34.0
147564,33.0
147565,31.0
147566,34.0
147567,38.0
147568,36.0
147569,36.0
147570,29.0
147571,30.0
147572,33.0
147573,36.0
147574,27.0
147575,32.0
147576,41.0
147577,28.0
147578,37.0
147579,30.0
147580,33.0
147581,43.0
147582,33.0
147583,34.0
147584,35.0
147585,37.0
147586,31.0
147587,33.0
147588,38.0
147589,39.0
147590,34.0
147591,25.0
147592,34.0
147593,29.0
147594,32.0
147595,33.0
147596,40.0
147597,32.0
147598,40.0
147599,38.0
147600,41.0
147601,32.0
147602,32.0
147603,27.0
147604,23.0
147605,31.0
147606,34.0
147607,38.0
147608,31.0
147609,36.0
147610,30.0
147611,27.0
147612,32.0
147613,33.0
147614,31.0
147615,33.0
147616,35.0
147617,36.0
147618,34.0
147619,29.0
147620,32.0
147621,37.0
147622,27.0
147623,32.0
147624,25.0
147625,29.0
147626,32.0
147627,31.0
147628,39.0
147629,36.0
147630,35.0
147631,32.0
147632,27.0
147633,37.0
147634,37.0
147635,33.0
147636,33.0
147637,34.0
147638,37.0
147639,36.0
147640,36.0
147641,35.0
147642,34.0
147643,34.0
147644,38.0
147645,35.0
147646,32.0
147647,36.0
147648,29.0
147649,32.0
147650,21.0
147651,38.0
147652,33.0
147653,31.0
147654,33.0
147655,32.0
147656,35.0
147657,33.0
147658,34.0
147659,36.0
147660,34.0
147661,38.0
147662,33.0
147663,32.0
147664,33.0
147665,36.0
147666,41.0
147667,33.0
147668,36.0
147669,29.0
147670,37.0
147671,35.0
147672,36.0
147673,33.0
147674,37.0
147675,36.0
147676,36.0
147677,39.0
147678,35.0
147679,31.0
147680,33.0
147681,36.0
147682,26.0
147683,36.0
147684,37.0
147685,27.0
147686,35.0
147687,34.0
147688,31.0
147689,29.0
147690,30.0
147691,35.0
147692,24.0
147693,38.0
147694,38.0
147695,29.0
147696,36.0
147697,27.0
147698,26.0
147699,35.0
147700,30.0
147701,35.0
147702,32.0
147703,33.0
147704,42.0
147705,29.0
147706,34.0
147707,29.0
147708,36.0
147709,23.0
147710,40.0
147711,37.0
147712,36.0
147713,36.0
147714,30.0
147715,36.0
147716,34.0
147717,36.0
147718,38.0
147719,32.0
147720,25.0
147721,36.0
147722,32.0
147723,31.0
147724,36.0
147725,29.0
147726,33.0
147727,37.0
147728,36.0
147729,31.0
147730,34.0
147731,32.0
147732,32.0
147733,34.0
147734,26.0
147735,29.0
147736,40.0
147737,35.0
147738,32.0
147739,32.0
147740,29.0
147741,33.0
147742,35.0
147743,32.0
147744,30.0
147745,35.0
147746,30.0
147747,37.0
147748,33.0
147749,40.0
147750,35.0
147751,37.0
147752,28.0
147753,31.0
147754,34.0
147755,38.0
147756,43.0
147757,31.0
147758,34.0
147759,33.0
147760,24.0
147761,40.0
147762,27.0
147763,33.0
147764,34.0
147765,27.0
147766,40.0
147767,33.0
147768,39.0
147769,33.0
147770,35.0
147771,25.0
147772,38.0
147773,32.0
147774,34.0
147775,41.0
147776,37.0
147777,37.0
147778,35.0
147779,29.0
147780,32.0
147781,31.0
147782,28.0
147783,37.0
147784,35.0
147785,36.0
147786,31.0
147787,39.0
147788,33.0
147789,41.0
147790,37.0
147791,37.0
147792,40.0
147793,34.0
147794,34.0
147795,33.0
147796,29.0
147797,34.0
147798,37.0
147799,33.0
147800,35.0
147801,40.0
147802,32.0
147803,40.0
147804,36.0
147805,36.0
147806,31.0
147807,35.0
147808,29.0
147809,31.0
147810,30.0
147811,27.0
147812,34.0
147813,32.0
147814,36.0
147815,31.0
147816,28.0
147817,31.0
147818,37.0
147819,35.0
147820,24.0
147821,30.0
147822,39.0
147823,40.0
147824,30.0
147825,32.0
147826,30.0
147827,41.0
147828,33.0
147829,35.0
147830,30.0
147831,36.0
147832,38.0
147833,31.0
147834,34.0
147835,42.0
147836,34.0
147837,36.0
147838,41.0
147839,34.0
147840,29.0
147841,30.0
147842,30.0
147843,24.0
147844,35.0
147845,35.0
147846,35.0
147847,29.0
147848,34.0
147849,32.0
147850,34.0
147851,33.0
147852,36.0
147853,32.0
147854,35.0
147855,38.0
147856,38.0
147857,31.0
147858,36.0
147859,31.0
147860,38.0
147861,35.0
147862,34.0
147863,32.0
147864,34.0
147865,30.0
147866,38.0
147867,34.0
147868,35.0
147869,28.0
147870,32.0
147871,36.0
147872,31.0
147873,34.0
147874,35.0
147875,30.0
147876,42.0
147877,36.0
147878,39.0
147879,35.0
147880,34.0
147881,36.0
147882,39.0
147883,34.0
147884,27.0
147885,40.0
